m,n,beta,d,b_batch,seed,gap
100,8950,1.0,2,1,28430,1.5
100,8950,1.0,2,1,44015,2.5
100,8950,1.0,2,1,42699,1.5
100,8950,1.0,2,1,57975,1.5
100,8950,1.0,2,1,32146,1.5
100,9000,0.0,2,1,42,3.0
100,9000,0.0,2,1,67,9.0
100,9000,0.0,2,1,77,3.0
100,9000,0.0,2,1,69,3.0
100,9000,0.0,2,1,13,3.0
100,9000,0.0,2,1,28430,3.0
100,9000,0.0,2,1,44015,4.0
100,9000,0.0,2,1,42699,2.0
100,9000,0.0,2,1,57975,4.0
100,9000,0.0,2,1,32146,3.0
100,9000,0.25,2,1,42,2.0
100,9000,0.25,2,1,67,3.0
100,9000,0.25,2,1,77,3.0
100,9000,0.25,2,1,69,2.0
100,9000,0.25,2,1,13,2.0
100,9000,0.25,2,1,28430,3.0
100,9000,0.25,2,1,44015,3.0
100,9000,0.25,2,1,42699,2.0
100,9000,0.25,2,1,57975,3.0
100,9000,0.25,2,1,32146,2.0
100,9000,0.5,2,1,42,2.0
100,9000,0.5,2,1,67,2.0
100,9000,0.5,2,1,77,3.0
100,9000,0.5,2,1,69,2.0
100,9000,0.5,2,1,13,2.0
100,9000,0.5,2,1,28430,2.0
100,9000,0.5,2,1,44015,3.0
100,9000,0.5,2,1,42699,3.0
100,9000,0.5,2,1,57975,3.0
100,9000,0.5,2,1,32146,3.0
100,9000,0.75,2,1,42,3.0
100,9000,0.75,2,1,67,2.0
100,9000,0.75,2,1,77,2.0
100,9000,0.75,2,1,69,3.0
100,9000,0.75,2,1,13,2.0
100,9000,0.75,2,1,28430,2.0
100,9000,0.75,2,1,44015,2.0
100,9000,0.75,2,1,42699,2.0
100,9000,0.75,2,1,57975,2.0
100,9000,0.75,2,1,32146,2.0
100,9000,1.0,2,1,42,3.0
100,9000,1.0,2,1,67,2.0
100,9000,1.0,2,1,77,2.0
100,9000,1.0,2,1,69,2.0
100,9000,1.0,2,1,13,2.0
100,9000,1.0,2,1,28430,2.0
100,9000,1.0,2,1,44015,2.0
100,9000,1.0,2,1,42699,1.0
100,9000,1.0,2,1,57975,2.0
100,9000,1.0,2,1,32146,1.0
100,9050,0.0,2,1,42,2.5
100,9050,0.0,2,1,67,9.5
100,9050,0.0,2,1,77,2.5
100,9050,0.0,2,1,69,2.5
100,9050,0.0,2,1,13,3.5
100,9050,0.0,2,1,28430,3.5
100,9050,0.0,2,1,44015,3.5
100,9050,0.0,2,1,42699,2.5
100,9050,0.0,2,1,57975,4.5
100,9050,0.0,2,1,32146,2.5
100,9050,0.25,2,1,42,2.5
100,9050,0.25,2,1,67,3.5
100,9050,0.25,2,1,77,2.5
100,9050,0.25,2,1,69,2.5
100,9050,0.25,2,1,13,2.5
100,9050,0.25,2,1,28430,2.5
100,9050,0.25,2,1,44015,3.5
100,9050,0.25,2,1,42699,1.5
100,9050,0.25,2,1,57975,2.5
100,9050,0.25,2,1,32146,1.5
100,9050,0.5,2,1,42,1.5
100,9050,0.5,2,1,67,2.5
100,9050,0.5,2,1,77,2.5
100,9050,0.5,2,1,69,2.5
100,9050,0.5,2,1,13,2.5
100,9050,0.5,2,1,28430,2.5
100,9050,0.5,2,1,44015,2.5
100,9050,0.5,2,1,42699,2.5
100,9050,0.5,2,1,57975,2.5
100,9050,0.5,2,1,32146,2.5
100,9050,0.75,2,1,42,2.5
100,9050,0.75,2,1,67,1.5
100,9050,0.75,2,1,77,2.5
100,9050,0.75,2,1,69,2.5
100,9050,0.75,2,1,13,1.5
100,9050,0.75,2,1,28430,1.5
100,9050,0.75,2,1,44015,1.5
100,9050,0.75,2,1,42699,2.5
100,9050,0.75,2,1,57975,1.5
100,9050,0.75,2,1,32146,1.5
100,9050,1.0,2,1,42,2.5
100,9050,1.0,2,1,67,1.5
100,9050,1.0,2,1,77,1.5
100,9050,1.0,2,1,69,2.5
100,9050,1.0,2,1,13,2.5
100,9050,1.0,2,1,28430,1.5
100,9050,1.0,2,1,44015,1.5
100,9050,1.0,2,1,42699,1.5
100,9050,1.0,2,1,57975,1.5
100,9050,1.0,2,1,32146,1.5
100,9100,0.0,2,1,42,2.0
100,9100,0.0,2,1,67,9.0
100,9100,0.0,2,1,77,3.0
100,9100,0.0,2,1,69,3.0
100,9100,0.0,2,1,13,3.0
100,9100,0.0,2,1,28430,3.0
100,9100,0.0,2,1,44015,3.0
100,9100,0.0,2,1,42699,2.0
100,9100,0.0,2,1,57975,4.0
100,9100,0.0,2,1,32146,3.0
100,9100,0.25,2,1,42,3.0
100,9100,0.25,2,1,67,3.0
100,9100,0.25,2,1,77,4.0
100,9100,0.25,2,1,69,3.0
100,9100,0.25,2,1,13,3.0
100,9100,0.25,2,1,28430,3.0
100,9100,0.25,2,1,44015,3.0
100,9100,0.25,2,1,42699,2.0
100,9100,0.25,2,1,57975,2.0
100,9100,0.25,2,1,32146,2.0
100,9100,0.5,2,1,42,2.0
100,9100,0.5,2,1,67,3.0
100,9100,0.5,2,1,77,2.0
100,9100,0.5,2,1,69,4.0
100,9100,0.5,2,1,13,3.0
100,9100,0.5,2,1,28430,3.0
100,9100,0.5,2,1,44015,2.0
100,9100,0.5,2,1,42699,2.0
100,9100,0.5,2,1,57975,2.0
100,9100,0.5,2,1,32146,2.0
100,9100,0.75,2,1,42,2.0
100,9100,0.75,2,1,67,2.0
100,9100,0.75,2,1,77,2.0
100,9100,0.75,2,1,69,2.0
100,9100,0.75,2,1,13,2.0
100,9100,0.75,2,1,28430,2.0
100,9100,0.75,2,1,44015,2.0
100,9100,0.75,2,1,42699,3.0
100,9100,0.75,2,1,57975,2.0
100,9100,0.75,2,1,32146,2.0
100,9100,1.0,2,1,42,2.0
100,9100,1.0,2,1,67,2.0
100,9100,1.0,2,1,77,2.0
100,9100,1.0,2,1,69,2.0
100,9100,1.0,2,1,13,3.0
100,9100,1.0,2,1,28430,3.0
100,9100,1.0,2,1,44015,2.0
100,9100,1.0,2,1,42699,2.0
100,9100,1.0,2,1,57975,2.0
100,9100,1.0,2,1,32146,2.0
100,9150,0.0,2,1,42,2.5
100,9150,0.0,2,1,67,8.5
100,9150,0.0,2,1,77,2.5
100,9150,0.0,2,1,69,3.5
100,9150,0.0,2,1,13,2.5
100,9150,0.0,2,1,28430,3.5
100,9150,0.0,2,1,44015,3.5
100,9150,0.0,2,1,42699,2.5
100,9150,0.0,2,1,57975,3.5
100,9150,0.0,2,1,32146,2.5
100,9150,0.25,2,1,42,2.5
100,9150,0.25,2,1,67,2.5
100,9150,0.25,2,1,77,3.5
100,9150,0.25,2,1,69,2.5
100,9150,0.25,2,1,13,2.5
100,9150,0.25,2,1,28430,2.5
100,9150,0.25,2,1,44015,2.5
100,9150,0.25,2,1,42699,2.5
100,9150,0.25,2,1,57975,2.5
100,9150,0.25,2,1,32146,2.5
100,9150,0.5,2,1,42,1.5
100,9150,0.5,2,1,67,2.5
100,9150,0.5,2,1,77,2.5
100,9150,0.5,2,1,69,3.5
100,9150,0.5,2,1,13,2.5
100,9150,0.5,2,1,28430,2.5
100,9150,0.5,2,1,44015,2.5
100,9150,0.5,2,1,42699,2.5
100,9150,0.5,2,1,57975,3.5
100,9150,0.5,2,1,32146,2.5
100,9150,0.75,2,1,42,3.5
100,9150,0.75,2,1,67,2.5
100,9150,0.75,2,1,77,1.5
100,9150,0.75,2,1,69,2.5
100,9150,0.75,2,1,13,2.5
100,9150,0.75,2,1,28430,1.5
100,9150,0.75,2,1,44015,1.5
100,9150,0.75,2,1,42699,2.5
100,9150,0.75,2,1,57975,1.5
100,9150,0.75,2,1,32146,1.5
100,9150,1.0,2,1,42,1.5
100,9150,1.0,2,1,67,1.5
100,9150,1.0,2,1,77,2.5
100,9150,1.0,2,1,69,2.5
100,9150,1.0,2,1,13,2.5
100,9150,1.0,2,1,28430,2.5
100,9150,1.0,2,1,44015,2.5
100,9150,1.0,2,1,42699,1.5
100,9150,1.0,2,1,57975,1.5
100,9150,1.0,2,1,32146,1.5
100,9200,0.0,2,1,42,3.0
100,9200,0.0,2,1,67,8.0
100,9200,0.0,2,1,77,3.0
100,9200,0.0,2,1,69,4.0
100,9200,0.0,2,1,13,3.0
100,9200,0.0,2,1,28430,4.0
100,9200,0.0,2,1,44015,3.0
100,9200,0.0,2,1,42699,2.0
100,9200,0.0,2,1,57975,3.0
100,9200,0.0,2,1,32146,3.0
100,9200,0.25,2,1,42,3.0
100,9200,0.25,2,1,67,2.0
100,9200,0.25,2,1,77,3.0
100,9200,0.25,2,1,69,2.0
100,9200,0.25,2,1,13,3.0
100,9200,0.25,2,1,28430,2.0
100,9200,0.25,2,1,44015,2.0
100,9200,0.25,2,1,42699,2.0
100,9200,0.25,2,1,57975,2.0
100,9200,0.25,2,1,32146,3.0
100,9200,0.5,2,1,42,2.0
100,9200,0.5,2,1,67,2.0
100,9200,0.5,2,1,77,2.0
100,9200,0.5,2,1,69,4.0
100,9200,0.5,2,1,13,3.0
100,9200,0.5,2,1,28430,3.0
100,9200,0.5,2,1,44015,2.0
100,9200,0.5,2,1,42699,2.0
100,9200,0.5,2,1,57975,3.0
100,9200,0.5,2,1,32146,3.0
100,9200,0.75,2,1,42,4.0
100,9200,0.75,2,1,67,2.0
100,9200,0.75,2,1,77,2.0
100,9200,0.75,2,1,69,2.0
100,9200,0.75,2,1,13,2.0
100,9200,0.75,2,1,28430,2.0
100,9200,0.75,2,1,44015,3.0
100,9200,0.75,2,1,42699,3.0
100,9200,0.75,2,1,57975,2.0
100,9200,0.75,2,1,32146,2.0
100,9200,1.0,2,1,42,2.0
100,9200,1.0,2,1,67,2.0
100,9200,1.0,2,1,77,2.0
100,9200,1.0,2,1,69,2.0
100,9200,1.0,2,1,13,2.0
100,9200,1.0,2,1,28430,2.0
100,9200,1.0,2,1,44015,2.0
100,9200,1.0,2,1,42699,2.0
100,9200,1.0,2,1,57975,2.0
100,9200,1.0,2,1,32146,2.0
100,9250,0.0,2,1,42,3.5
100,9250,0.0,2,1,67,7.5
100,9250,0.0,2,1,77,3.5
100,9250,0.0,2,1,69,3.5
100,9250,0.0,2,1,13,2.5
100,9250,0.0,2,1,28430,4.5
100,9250,0.0,2,1,44015,3.5
100,9250,0.0,2,1,42699,2.5
100,9250,0.0,2,1,57975,2.5
100,9250,0.0,2,1,32146,3.5
100,9250,0.25,2,1,42,3.5
100,9250,0.25,2,1,67,2.5
100,9250,0.25,2,1,77,3.5
100,9250,0.25,2,1,69,2.5
100,9250,0.25,2,1,13,2.5
100,9250,0.25,2,1,28430,1.5
100,9250,0.25,2,1,44015,1.5
100,9250,0.25,2,1,42699,2.5
100,9250,0.25,2,1,57975,2.5
100,9250,0.25,2,1,32146,3.5
100,9250,0.5,2,1,42,2.5
100,9250,0.5,2,1,67,2.5
100,9250,0.5,2,1,77,2.5
100,9250,0.5,2,1,69,3.5
100,9250,0.5,2,1,13,3.5
100,9250,0.5,2,1,28430,2.5
100,9250,0.5,2,1,44015,1.5
100,9250,0.5,2,1,42699,2.5
100,9250,0.5,2,1,57975,2.5
100,9250,0.5,2,1,32146,2.5
100,9250,0.75,2,1,42,3.5
100,9250,0.75,2,1,67,2.5
100,9250,0.75,2,1,77,1.5
100,9250,0.75,2,1,69,1.5
100,9250,0.75,2,1,13,2.5
100,9250,0.75,2,1,28430,1.5
100,9250,0.75,2,1,44015,2.5
100,9250,0.75,2,1,42699,2.5
100,9250,0.75,2,1,57975,2.5
100,9250,0.75,2,1,32146,2.5
100,9250,1.0,2,1,42,1.5
100,9250,1.0,2,1,67,1.5
100,9250,1.0,2,1,77,2.5
100,9250,1.0,2,1,69,2.5
100,9250,1.0,2,1,13,1.5
100,9250,1.0,2,1,28430,2.5
100,9250,1.0,2,1,44015,2.5
100,9250,1.0,2,1,42699,1.5
100,9250,1.0,2,1,57975,1.5
100,9250,1.0,2,1,32146,1.5
100,9300,0.0,2,1,42,3.0
100,9300,0.0,2,1,67,7.0
100,9300,0.0,2,1,77,4.0
100,9300,0.0,2,1,69,3.0
100,9300,0.0,2,1,13,4.0
100,9300,0.0,2,1,28430,4.0
100,9300,0.0,2,1,44015,4.0
100,9300,0.0,2,1,42699,3.0
100,9300,0.0,2,1,57975,4.0
100,9300,0.0,2,1,32146,3.0
100,9300,0.25,2,1,42,3.0
100,9300,0.25,2,1,67,3.0
100,9300,0.25,2,1,77,3.0
100,9300,0.25,2,1,69,3.0
100,9300,0.25,2,1,13,3.0
100,9300,0.25,2,1,28430,2.0
100,9300,0.25,2,1,44015,2.0
100,9300,0.25,2,1,42699,3.0
100,9300,0.25,2,1,57975,3.0
100,9300,0.25,2,1,32146,3.0
100,9300,0.5,2,1,42,2.0
100,9300,0.5,2,1,67,2.0
100,9300,0.5,2,1,77,2.0
100,9300,0.5,2,1,69,3.0
100,9300,0.5,2,1,13,3.0
100,9300,0.5,2,1,28430,2.0
100,9300,0.5,2,1,44015,2.0
100,9300,0.5,2,1,42699,2.0
100,9300,0.5,2,1,57975,3.0
100,9300,0.5,2,1,32146,3.0
100,9300,0.75,2,1,42,3.0
100,9300,0.75,2,1,67,2.0
100,9300,0.75,2,1,77,2.0
100,9300,0.75,2,1,69,2.0
100,9300,0.75,2,1,13,2.0
100,9300,0.75,2,1,28430,2.0
100,9300,0.75,2,1,44015,3.0
100,9300,0.75,2,1,42699,3.0
100,9300,0.75,2,1,57975,3.0
100,9300,0.75,2,1,32146,2.0
100,9300,1.0,2,1,42,1.0
100,9300,1.0,2,1,67,2.0
100,9300,1.0,2,1,77,2.0
100,9300,1.0,2,1,69,2.0
100,9300,1.0,2,1,13,2.0
100,9300,1.0,2,1,28430,2.0
100,9300,1.0,2,1,44015,2.0
100,9300,1.0,2,1,42699,2.0
100,9300,1.0,2,1,57975,2.0
100,9300,1.0,2,1,32146,2.0
100,9350,0.0,2,1,42,3.5
100,9350,0.0,2,1,67,6.5
100,9350,0.0,2,1,77,3.5
100,9350,0.0,2,1,69,3.5
100,9350,0.0,2,1,13,3.5
100,9350,0.0,2,1,28430,3.5
100,9350,0.0,2,1,44015,3.5
100,9350,0.0,2,1,42699,3.5
100,9350,0.0,2,1,57975,3.5
100,9350,0.0,2,1,32146,2.5
100,9350,0.25,2,1,42,3.5
100,9350,0.25,2,1,67,2.5
100,9350,0.25,2,1,77,3.5
100,9350,0.25,2,1,69,2.5
100,9350,0.25,2,1,13,3.5
100,9350,0.25,2,1,28430,1.5
100,9350,0.25,2,1,44015,1.5
100,9350,0.25,2,1,42699,2.5
100,9350,0.25,2,1,57975,3.5
100,9350,0.25,2,1,32146,2.5
100,9350,0.5,2,1,42,2.5
100,9350,0.5,2,1,67,2.5
100,9350,0.5,2,1,77,2.5
100,9350,0.5,2,1,69,2.5
100,9350,0.5,2,1,13,2.5
100,9350,0.5,2,1,28430,1.5
100,9350,0.5,2,1,44015,2.5
100,9350,0.5,2,1,42699,2.5
100,9350,0.5,2,1,57975,2.5
100,9350,0.5,2,1,32146,2.5
100,9350,0.75,2,1,42,2.5
100,9350,0.75,2,1,67,1.5
100,9350,0.75,2,1,77,2.5
100,9350,0.75,2,1,69,1.5
100,9350,0.75,2,1,13,3.5
100,9350,0.75,2,1,28430,2.5
100,9350,0.75,2,1,44015,3.5
100,9350,0.75,2,1,42699,2.5
100,9350,0.75,2,1,57975,3.5
100,9350,0.75,2,1,32146,1.5
100,9350,1.0,2,1,42,1.5
100,9350,1.0,2,1,67,1.5
100,9350,1.0,2,1,77,1.5
100,9350,1.0,2,1,69,2.5
100,9350,1.0,2,1,13,1.5
100,9350,1.0,2,1,28430,1.5
100,9350,1.0,2,1,44015,1.5
100,9350,1.0,2,1,42699,1.5
100,9350,1.0,2,1,57975,2.5
100,9350,1.0,2,1,32146,1.5
100,9400,0.0,2,1,42,3.0
100,9400,0.0,2,1,67,7.0
100,9400,0.0,2,1,77,3.0
100,9400,0.0,2,1,69,3.0
100,9400,0.0,2,1,13,4.0
100,9400,0.0,2,1,28430,3.0
100,9400,0.0,2,1,44015,3.0
100,9400,0.0,2,1,42699,3.0
100,9400,0.0,2,1,57975,3.0
100,9400,0.0,2,1,32146,2.0
100,9400,0.25,2,1,42,3.0
100,9400,0.25,2,1,67,3.0
100,9400,0.25,2,1,77,3.0
100,9400,0.25,2,1,69,2.0
100,9400,0.25,2,1,13,3.0
100,9400,0.25,2,1,28430,2.0
100,9400,0.25,2,1,44015,2.0
100,9400,0.25,2,1,42699,3.0
100,9400,0.25,2,1,57975,4.0
100,9400,0.25,2,1,32146,2.0
100,9400,0.5,2,1,42,3.0
100,9400,0.5,2,1,67,2.0
100,9400,0.5,2,1,77,2.0
100,9400,0.5,2,1,69,3.0
100,9400,0.5,2,1,13,3.0
100,9400,0.5,2,1,28430,3.0
100,9400,0.5,2,1,44015,2.0
100,9400,0.5,2,1,42699,2.0
100,9400,0.5,2,1,57975,3.0
100,9400,0.5,2,1,32146,2.0
100,9400,0.75,2,1,42,2.0
100,9400,0.75,2,1,67,3.0
100,9400,0.75,2,1,77,2.0
100,9400,0.75,2,1,69,2.0
100,9400,0.75,2,1,13,3.0
100,9400,0.75,2,1,28430,2.0
100,9400,0.75,2,1,44015,3.0
100,9400,0.75,2,1,42699,2.0
100,9400,0.75,2,1,57975,3.0
100,9400,0.75,2,1,32146,2.0
100,9400,1.0,2,1,42,2.0
100,9400,1.0,2,1,67,2.0
100,9400,1.0,2,1,77,2.0
100,9400,1.0,2,1,69,2.0
100,9400,1.0,2,1,13,2.0
100,9400,1.0,2,1,28430,2.0
100,9400,1.0,2,1,44015,2.0
100,9400,1.0,2,1,42699,3.0
100,9400,1.0,2,1,57975,3.0
100,9400,1.0,2,1,32146,2.0
100,9450,0.0,2,1,42,3.5
100,9450,0.0,2,1,67,6.5
100,9450,0.0,2,1,77,3.5
100,9450,0.0,2,1,69,2.5
100,9450,0.0,2,1,13,3.5
100,9450,0.0,2,1,28430,2.5
100,9450,0.0,2,1,44015,3.5
100,9450,0.0,2,1,42699,3.5
100,9450,0.0,2,1,57975,3.5
100,9450,0.0,2,1,32146,2.5
100,9450,0.25,2,1,42,2.5
100,9450,0.25,2,1,67,3.5
100,9450,0.25,2,1,77,2.5
100,9450,0.25,2,1,69,2.5
100,9450,0.25,2,1,13,3.5
100,9450,0.25,2,1,28430,2.5
100,9450,0.25,2,1,44015,2.5
100,9450,0.25,2,1,42699,2.5
100,9450,0.25,2,1,57975,3.5
100,9450,0.25,2,1,32146,2.5
100,9450,0.5,2,1,42,2.5
100,9450,0.5,2,1,67,2.5
100,9450,0.5,2,1,77,2.5
100,9450,0.5,2,1,69,3.5
100,9450,0.5,2,1,13,2.5
100,9450,0.5,2,1,28430,2.5
100,9450,0.5,2,1,44015,2.5
100,9450,0.5,2,1,42699,2.5
100,9450,0.5,2,1,57975,2.5
100,9450,0.5,2,1,32146,2.5
100,9450,0.75,2,1,42,1.5
100,9450,0.75,2,1,67,2.5
100,9450,0.75,2,1,77,1.5
100,9450,0.75,2,1,69,2.5
100,9450,0.75,2,1,13,2.5
100,9450,0.75,2,1,28430,2.5
100,9450,0.75,2,1,44015,3.5
100,9450,0.75,2,1,42699,1.5
100,9450,0.75,2,1,57975,2.5
100,9450,0.75,2,1,32146,2.5
100,9450,1.0,2,1,42,1.5
100,9450,1.0,2,1,67,2.5
100,9450,1.0,2,1,77,2.5
100,9450,1.0,2,1,69,1.5
100,9450,1.0,2,1,13,1.5
100,9450,1.0,2,1,28430,2.5
100,9450,1.0,2,1,44015,1.5
100,9450,1.0,2,1,42699,2.5
100,9450,1.0,2,1,57975,2.5
100,9450,1.0,2,1,32146,2.5
100,9500,0.0,2,1,42,3.0
100,9500,0.0,2,1,67,6.0
100,9500,0.0,2,1,77,3.0
100,9500,0.0,2,1,69,4.0
100,9500,0.0,2,1,13,3.0
100,9500,0.0,2,1,28430,3.0
100,9500,0.0,2,1,44015,4.0
100,9500,0.0,2,1,42699,3.0
100,9500,0.0,2,1,57975,3.0
100,9500,0.0,2,1,32146,3.0
100,9500,0.25,2,1,42,3.0
100,9500,0.25,2,1,67,3.0
100,9500,0.25,2,1,77,2.0
100,9500,0.25,2,1,69,3.0
100,9500,0.25,2,1,13,3.0
100,9500,0.25,2,1,28430,2.0
100,9500,0.25,2,1,44015,2.0
100,9500,0.25,2,1,42699,2.0
100,9500,0.25,2,1,57975,3.0
100,9500,0.25,2,1,32146,2.0
100,9500,0.5,2,1,42,3.0
100,9500,0.5,2,1,67,2.0
100,9500,0.5,2,1,77,3.0
100,9500,0.5,2,1,69,3.0
100,9500,0.5,2,1,13,2.0
100,9500,0.5,2,1,28430,2.0
100,9500,0.5,2,1,44015,2.0
100,9500,0.5,2,1,42699,4.0
100,9500,0.5,2,1,57975,3.0
100,9500,0.5,2,1,32146,3.0
100,9500,0.75,2,1,42,2.0
100,9500,0.75,2,1,67,2.0
100,9500,0.75,2,1,77,2.0
100,9500,0.75,2,1,69,3.0
100,9500,0.75,2,1,13,2.0
100,9500,0.75,2,1,28430,2.0
100,9500,0.75,2,1,44015,3.0
100,9500,0.75,2,1,42699,2.0
100,9500,0.75,2,1,57975,2.0
100,9500,0.75,2,1,32146,2.0
100,9500,1.0,2,1,42,2.0
100,9500,1.0,2,1,67,2.0
100,9500,1.0,2,1,77,2.0
100,9500,1.0,2,1,69,2.0
100,9500,1.0,2,1,13,2.0
100,9500,1.0,2,1,28430,2.0
100,9500,1.0,2,1,44015,2.0
100,9500,1.0,2,1,42699,2.0
100,9500,1.0,2,1,57975,2.0
100,9500,1.0,2,1,32146,2.0
100,9550,0.0,2,1,42,4.5
100,9550,0.0,2,1,67,5.5
100,9550,0.0,2,1,77,2.5
100,9550,0.0,2,1,69,3.5
100,9550,0.0,2,1,13,2.5
100,9550,0.0,2,1,28430,2.5
100,9550,0.0,2,1,44015,3.5
100,9550,0.0,2,1,42699,2.5
100,9550,0.0,2,1,57975,2.5
100,9550,0.0,2,1,32146,3.5
100,9550,0.25,2,1,42,2.5
100,9550,0.25,2,1,67,2.5
100,9550,0.25,2,1,77,2.5
100,9550,0.25,2,1,69,2.5
100,9550,0.25,2,1,13,2.5
100,9550,0.25,2,1,28430,2.5
100,9550,0.25,2,1,44015,2.5
100,9550,0.25,2,1,42699,1.5
100,9550,0.25,2,1,57975,3.5
100,9550,0.25,2,1,32146,1.5
100,9550,0.5,2,1,42,3.5
100,9550,0.5,2,1,67,2.5
100,9550,0.5,2,1,77,2.5
100,9550,0.5,2,1,69,2.5
100,9550,0.5,2,1,13,2.5
100,9550,0.5,2,1,28430,1.5
100,9550,0.5,2,1,44015,1.5
100,9550,0.5,2,1,42699,3.5
100,9550,0.5,2,1,57975,3.5
100,9550,0.5,2,1,32146,3.5
100,9550,0.75,2,1,42,1.5
100,9550,0.75,2,1,67,1.5
100,9550,0.75,2,1,77,2.5
100,9550,0.75,2,1,69,2.5
100,9550,0.75,2,1,13,2.5
100,9550,0.75,2,1,28430,2.5
100,9550,0.75,2,1,44015,2.5
100,9550,0.75,2,1,42699,2.5
100,9550,0.75,2,1,57975,1.5
100,9550,0.75,2,1,32146,2.5
100,9550,1.0,2,1,42,2.5
100,9550,1.0,2,1,67,1.5
100,9550,1.0,2,1,77,1.5
100,9550,1.0,2,1,69,2.5
100,9550,1.0,2,1,13,1.5
100,9550,1.0,2,1,28430,1.5
100,9550,1.0,2,1,44015,1.5
100,9550,1.0,2,1,42699,2.5
100,9550,1.0,2,1,57975,2.5
100,9550,1.0,2,1,32146,1.5
100,9600,0.0,2,1,42,4.0
100,9600,0.0,2,1,67,5.0
100,9600,0.0,2,1,77,3.0
100,9600,0.0,2,1,69,3.0
100,9600,0.0,2,1,13,2.0
100,9600,0.0,2,1,28430,3.0
100,9600,0.0,2,1,44015,4.0
100,9600,0.0,2,1,42699,3.0
100,9600,0.0,2,1,57975,2.0
100,9600,0.0,2,1,32146,3.0
100,9600,0.25,2,1,42,3.0
100,9600,0.25,2,1,67,3.0
100,9600,0.25,2,1,77,3.0
100,9600,0.25,2,1,69,2.0
100,9600,0.25,2,1,13,2.0
100,9600,0.25,2,1,28430,2.0
100,9600,0.25,2,1,44015,2.0
100,9600,0.25,2,1,42699,3.0
100,9600,0.25,2,1,57975,3.0
100,9600,0.25,2,1,32146,2.0
100,9600,0.5,2,1,42,3.0
100,9600,0.5,2,1,67,3.0
100,9600,0.5,2,1,77,2.0
100,9600,0.5,2,1,69,2.0
100,9600,0.5,2,1,13,2.0
100,9600,0.5,2,1,28430,2.0
100,9600,0.5,2,1,44015,2.0
100,9600,0.5,2,1,42699,3.0
100,9600,0.5,2,1,57975,3.0
100,9600,0.5,2,1,32146,3.0
100,9600,0.75,2,1,42,2.0
100,9600,0.75,2,1,67,1.0
100,9600,0.75,2,1,77,3.0
100,9600,0.75,2,1,69,2.0
100,9600,0.75,2,1,13,2.0
100,9600,0.75,2,1,28430,2.0
100,9600,0.75,2,1,44015,2.0
100,9600,0.75,2,1,42699,3.0
100,9600,0.75,2,1,57975,2.0
100,9600,0.75,2,1,32146,2.0
100,9600,1.0,2,1,42,2.0
100,9600,1.0,2,1,67,2.0
100,9600,1.0,2,1,77,2.0
100,9600,1.0,2,1,69,2.0
100,9600,1.0,2,1,13,2.0
100,9600,1.0,2,1,28430,2.0
100,9600,1.0,2,1,44015,2.0
100,9600,1.0,2,1,42699,2.0
100,9600,1.0,2,1,57975,2.0
100,9600,1.0,2,1,32146,2.0
100,9650,0.0,2,1,42,3.5
100,9650,0.0,2,1,67,4.5
100,9650,0.0,2,1,77,2.5
100,9650,0.0,2,1,69,2.5
100,9650,0.0,2,1,13,2.5
100,9650,0.0,2,1,28430,2.5
100,9650,0.0,2,1,44015,3.5
100,9650,0.0,2,1,42699,4.5
100,9650,0.0,2,1,57975,2.5
100,9650,0.0,2,1,32146,2.5
100,9650,0.25,2,1,42,3.5
100,9650,0.25,2,1,67,2.5
100,9650,0.25,2,1,77,3.5
100,9650,0.25,2,1,69,2.5
100,9650,0.25,2,1,13,1.5
100,9650,0.25,2,1,28430,1.5
100,9650,0.25,2,1,44015,2.5
100,9650,0.25,2,1,42699,3.5
100,9650,0.25,2,1,57975,3.5
100,9650,0.25,2,1,32146,1.5
100,9650,0.5,2,1,42,2.5
100,9650,0.5,2,1,67,2.5
100,9650,0.5,2,1,77,2.5
100,9650,0.5,2,1,69,2.5
100,9650,0.5,2,1,13,2.5
100,9650,0.5,2,1,28430,2.5
100,9650,0.5,2,1,44015,2.5
100,9650,0.5,2,1,42699,2.5
100,9650,0.5,2,1,57975,2.5
100,9650,0.5,2,1,32146,2.5
100,9650,0.75,2,1,42,1.5
100,9650,0.75,2,1,67,2.5
100,9650,0.75,2,1,77,3.5
100,9650,0.75,2,1,69,2.5
100,9650,0.75,2,1,13,2.5
100,9650,0.75,2,1,28430,2.5
100,9650,0.75,2,1,44015,3.5
100,9650,0.75,2,1,42699,2.5
100,9650,0.75,2,1,57975,2.5
100,9650,0.75,2,1,32146,2.5
100,9650,1.0,2,1,42,2.5
100,9650,1.0,2,1,67,2.5
100,9650,1.0,2,1,77,2.5
100,9650,1.0,2,1,69,2.5
100,9650,1.0,2,1,13,1.5
100,9650,1.0,2,1,28430,2.5
100,9650,1.0,2,1,44015,2.5
100,9650,1.0,2,1,42699,1.5
100,9650,1.0,2,1,57975,1.5
100,9650,1.0,2,1,32146,1.5
100,9700,0.0,2,1,42,3.0
100,9700,0.0,2,1,67,4.0
100,9700,0.0,2,1,77,2.0
100,9700,0.0,2,1,69,2.0
100,9700,0.0,2,1,13,3.0
100,9700,0.0,2,1,28430,3.0
100,9700,0.0,2,1,44015,3.0
100,9700,0.0,2,1,42699,4.0
100,9700,0.0,2,1,57975,3.0
100,9700,0.0,2,1,32146,3.0
100,9700,0.25,2,1,42,4.0
